,Ax,Ay,Az,Gx,Gy,Gz,distance,shot_type
0,0.6650390625,-0.52001953125,-0.3017578125,6.829268292682928,1.9512195121951221,3.1707317073170733,20,6
1,0.6611328125,-0.52685546875,-0.3115234375,7.25609756097561,2.0121951219512195,2.9268292682926833,20,6
2,0.65966796875,-0.5185546875,-0.3076171875,6.463414634146342,2.6219512195121952,2.987804878048781,20,6
3,0.66015625,-0.52294921875,-0.294921875,5.914634146341464,2.9268292682926833,2.987804878048781,20,6
4,0.65576171875,-0.52197265625,-0.287109375,5.731707317073171,2.9268292682926833,3.414634146341464,20,6
5,0.6533203125,-0.5224609375,-0.29833984375,5.2439024390243905,3.1097560975609757,3.658536585365854,20,6
6,0.6455078125,-0.52978515625,-0.2958984375,4.51219512195122,3.048780487804878,4.085365853658537,20,6
7,0.6591796875,-0.52490234375,-0.2958984375,4.390243902439025,3.353658536585366,3.780487804878049,20,6
8,0.6611328125,-0.52587890625,-0.29541015625,3.963414634146342,3.780487804878049,3.9024390243902443,20,6
9,0.658203125,-0.5107421875,-0.275390625,3.9024390243902443,3.5975609756097566,3.5975609756097566,20,6
10,0.658203125,-0.5185546875,-0.2724609375,4.695121951219512,3.1097560975609757,3.5975609756097566,20,6
11,0.6552734375,-0.51513671875,-0.26318359375,6.707317073170732,1.524390243902439,3.4756097560975614,20,6
12,0.65966796875,-0.5205078125,-0.28271484375,8.231707317073171,0.6707317073170732,3.536585365853659,20,6
13,0.6728515625,-0.51708984375,-0.30517578125,9.085365853658537,0.06097560975609757,3.658536585365854,20,6
14,0.66943359375,-0.5166015625,-0.30908203125,8.231707317073171,0.5487804878048781,3.8414634146341466,20,6
15,0.71337890625,-0.53857421875,-0.40380859375,4.024390243902439,1.524390243902439,6.158536585365854,20,6
16,0.630859375,-0.69287109375,-0.41845703125,-1.2195121951219514,7.195121951219513,9.329268292682928,20,6
17,0.51171875,-0.70166015625,-0.279296875,-3.2926829268292686,11.829268292682928,4.634146341463415,20,6
18,0.64599609375,-0.42529296875,-0.24755859375,-3.5975609756097566,12.317073170731708,0.9146341463414634,20,6
19,0.81591796875,-0.3466796875,-0.28564453125,-5.121951219512195,9.817073170731708,2.25609756097561,20,6
20,0.70703125,-0.55419921875,-0.3056640625,-8.597560975609756,10.792682926829269,3.536585365853659,20,6
21,0.623046875,-0.60498046875,-0.37451171875,-5.060975609756098,7.134146341463415,3.414634146341464,20,6
22,0.6416015625,-0.533203125,-0.22265625,3.2926829268292686,2.1951219512195124,3.7195121951219514,20,6
23,0.7216796875,-0.46044921875,-0.24072265625,6.52439024390244,2.5,4.2682926829268295,20,6
24,0.72265625,-0.4541015625,-0.28271484375,3.9024390243902443,5.365853658536586,5.121951219512195,20,6
25,0.70654296875,-0.45849609375,-0.275390625,2.3170731707317076,7.378048780487806,5.3048780487804885,20,6
26,0.7333984375,-0.419921875,-0.26220703125,3.5975609756097566,8.963414634146343,5.060975609756098,20,6
27,0.7646484375,-0.412109375,-0.29833984375,4.573170731707317,9.817073170731708,4.146341463414634,20,6
28,0.751953125,-0.4326171875,-0.3037109375,4.878048780487806,10.609756097560977,2.9268292682926833,20,6
29,0.740234375,-0.4130859375,-0.28759765625,4.207317073170732,11.707317073170733,2.0121951219512195,20,6
30,0.75048828125,-0.41015625,-0.2646484375,3.658536585365854,12.317073170731708,3.048780487804878,20,6
31,0.6650390625,-0.50048828125,-0.25048828125,6.158536585365854,11.341463414634147,4.207317073170732,20,6
32,0.55126953125,-0.55908203125,-0.20166015625,10.365853658536587,11.036585365853659,1.707317073170732,20,6
33,0.6982421875,-0.3857421875,-0.18505859375,13.353658536585368,10.182926829268293,-2.0121951219512195,20,6
34,0.80029296875,-0.2900390625,-0.21630859375,12.378048780487806,9.207317073170733,-1.7682926829268295,20,6
35,0.71337890625,-0.419921875,-0.2685546875,9.451219512195122,10.30487804878049,-1.5853658536585367,20,6
36,0.64404296875,-0.4931640625,-0.26513671875,9.329268292682928,8.353658536585366,-2.25609756097561,20,6
37,0.65771484375,-0.4814453125,-0.2587890625,12.560975609756099,6.158536585365854,-2.6219512195121952,20,6
38,0.7060546875,-0.43310546875,-0.24951171875,13.475609756097562,7.073170731707318,-3.7195121951219514,20,6
39,0.7138671875,-0.46240234375,-0.27587890625,10.670731707317074,9.573170731707318,-4.390243902439025,20,6
40,0.69140625,-0.4892578125,-0.287109375,8.536585365853659,10.853658536585368,-5.121951219512195,20,6
41,0.708984375,-0.4833984375,-0.2685546875,7.25609756097561,11.463414634146343,-6.036585365853659,20,6
42,0.69580078125,-0.47509765625,-0.25,5.975609756097562,12.195121951219512,-6.2804878048780495,20,6
43,0.66748046875,-0.51220703125,-0.24853515625,6.2804878048780495,11.52439024390244,-5.914634146341464,20,6
44,0.64697265625,-0.5546875,-0.27490234375,7.926829268292684,9.695121951219512,-5.365853658536586,20,6
45,0.62060546875,-0.58642578125,-0.29638671875,10.24390243902439,7.500000000000001,-4.75609756097561,20,6
46,0.62060546875,-0.619140625,-0.31201171875,10.853658536585368,6.52439024390244,-3.7195121951219514,20,6
47,0.619140625,-0.65625,-0.33837890625,9.939024390243903,6.036585365853659,-2.5,20,6
48,0.60498046875,-0.69091796875,-0.34765625,8.353658536585366,6.2804878048780495,-1.0365853658536586,20,6
49,0.6083984375,-0.71875,-0.357421875,6.341463414634147,6.829268292682928,0.7317073170731708,20,6
50,0.60302734375,-0.7451171875,-0.36083984375,4.75609756097561,6.7682926829268295,2.3170731707317076,20,6
51,0.58544921875,-0.75341796875,-0.345703125,4.817073170731708,5.7926829268292686,3.414634146341464,20,6
52,0.5693359375,-0.74560546875,-0.31884765625,4.817073170731708,5.0,5.0,20,6
53,0.5458984375,-0.72802734375,-0.2998046875,5.121951219512195,4.390243902439025,6.158536585365854,20,6
54,0.5478515625,-0.70068359375,-0.2646484375,6.158536585365854,2.378048780487805,6.829268292682928,20,6
55,0.56591796875,-0.66845703125,-0.25146484375,7.621951219512196,0.426829268292683,7.682926829268293,20,6
56,0.56689453125,-0.654296875,-0.25146484375,8.719512195121952,-1.707317073170732,8.597560975609756,20,6
57,0.57373046875,-0.6455078125,-0.12841796875,10.121951219512196,-4.878048780487806,8.963414634146343,20,6
