,Ax,Ay,Az,Gx,Gy,Gz,distance,shot_type
0,0.67822265625,-0.43994140625,-0.4208984375,6.52439024390244,-1.0975609756097562,-1.6463414634146343,130,8
1,0.68408203125,-0.4375,-0.421875,5.914634146341464,-0.6097560975609757,-1.7682926829268295,130,8
2,0.68310546875,-0.427734375,-0.412109375,5.548780487804878,0.1829268292682927,-1.829268292682927,130,8
3,0.6826171875,-0.42822265625,-0.41064453125,5.060975609756098,0.853658536585366,-1.8902439024390245,130,8
4,0.66943359375,-0.44189453125,-0.404296875,5.182926829268293,1.3414634146341464,-1.9512195121951221,130,8
5,0.67138671875,-0.4462890625,-0.392578125,5.060975609756098,1.829268292682927,-2.25609756097561,130,8
6,0.6865234375,-0.4296875,-0.3916015625,4.878048780487806,1.829268292682927,-2.8658536585365857,130,8
7,0.69140625,-0.4365234375,-0.39697265625,5.3048780487804885,1.524390243902439,-2.987804878048781,130,8
8,0.67431640625,-0.4453125,-0.396484375,6.158536585365854,0.426829268292683,-2.9268292682926833,130,8
9,0.6591796875,-0.46142578125,-0.392578125,6.951219512195123,0.3658536585365854,-2.9268292682926833,130,8
10,0.66064453125,-0.466796875,-0.3955078125,7.987804878048781,-0.1829268292682927,-3.048780487804878,130,8
11,0.67041015625,-0.4609375,-0.39599609375,8.597560975609756,-0.48780487804878053,-2.804878048780488,130,8
12,0.6484375,-0.46826171875,-0.40087890625,8.231707317073171,-0.426829268292683,-2.682926829268293,130,8
13,0.6416015625,-0.46826171875,-0.3935546875,7.560975609756098,0.1829268292682927,-2.1951219512195124,130,8
14,0.634765625,-0.45849609375,-0.38623046875,6.097560975609756,1.2195121951219514,-1.3414634146341464,130,8
15,0.6337890625,-0.46826171875,-0.41064453125,4.146341463414634,2.5,-0.7926829268292683,130,8
16,0.63671875,-0.474609375,-0.41357421875,2.5,3.8414634146341466,-0.06097560975609757,130,8
17,0.6455078125,-0.47509765625,-0.421875,0.9146341463414634,5.487804878048781,0.12195121951219513,130,8
18,0.65380859375,-0.5,-0.41455078125,0.7317073170731708,5.731707317073171,0.6097560975609757,130,8
19,0.658203125,-0.52880859375,-0.41796875,1.0975609756097562,5.365853658536586,0.48780487804878053,130,8
20,0.67138671875,-0.55029296875,-0.41259765625,4.207317073170732,3.4756097560975614,0.30487804878048785,130,8
21,0.66552734375,-0.560546875,-0.40771484375,7.317073170731708,1.9512195121951221,-0.1829268292682927,130,8
22,0.66015625,-0.56787109375,-0.41943359375,9.634146341463415,0.30487804878048785,-0.5487804878048781,130,8
23,0.6357421875,-0.55908203125,-0.4375,10.121951219512196,-0.6707317073170732,-0.426829268292683,130,8
24,0.61962890625,-0.5205078125,-0.4404296875,9.146341463414634,-0.7317073170731708,0.1829268292682927,130,8
25,0.6240234375,-0.49560546875,-0.44482421875,7.621951219512196,-1.2195121951219514,0.24390243902439027,130,8
26,0.62744140625,-0.4892578125,-0.44921875,5.548780487804878,-1.2195121951219514,1.1585365853658538,130,8
27,0.6142578125,-0.48828125,-0.45166015625,3.2926829268292686,-0.9756097560975611,2.0121951219512195,130,8
28,0.60205078125,-0.4921875,-0.453125,1.8902439024390245,-1.524390243902439,2.9268292682926833,130,8
29,0.6005859375,-0.50830078125,-0.455078125,2.25609756097561,-2.804878048780488,4.024390243902439,130,8
30,0.59326171875,-0.521484375,-0.4736328125,3.353658536585366,-4.207317073170732,4.390243902439025,130,8
31,0.60107421875,-0.51416015625,-0.45947265625,4.634146341463415,-5.426829268292684,4.390243902439025,130,8
32,0.50244140625,-0.47802734375,-0.46484375,4.878048780487806,-6.2804878048780495,3.353658536585366,130,8
33,0.6669921875,-0.4365234375,-0.44677734375,5.0,-6.829268292682928,2.25609756097561,130,8
34,0.68603515625,-0.41259765625,-0.4443359375,4.451219512195122,-6.829268292682928,0.7317073170731708,130,8
35,0.68701171875,-0.40087890625,-0.42578125,4.634146341463415,-6.585365853658537,-0.3658536585365854,130,8
36,0.68115234375,-0.39453125,-0.4072265625,6.219512195121951,-7.195121951219513,-1.2195121951219514,130,8
37,0.69384765625,-0.3798828125,-0.40576171875,7.378048780487806,-7.500000000000001,-2.0121951219512195,130,8
38,0.68994140625,-0.36572265625,-0.38134765625,8.414634146341465,-7.682926829268293,-2.804878048780488,130,8
39,0.693359375,-0.341796875,-0.34912109375,10.060975609756099,-7.073170731707318,-4.024390243902439,130,8
40,0.71435546875,-0.31591796875,-0.31982421875,10.731707317073171,-6.341463414634147,-5.121951219512195,130,8
41,0.72900390625,-0.29443359375,-0.30517578125,12.01219512195122,-5.670731707317073,-6.2804878048780495,130,8
42,0.73828125,-0.28955078125,-0.31884765625,11.52439024390244,-3.353658536585366,-7.195121951219513,130,8
43,0.765625,-0.29443359375,-0.35986328125,9.756097560975611,-2.0121951219512195,-7.439024390243903,130,8
44,0.77734375,-0.33544921875,-0.41357421875,8.719512195121952,-1.0365853658536586,-7.317073170731708,130,8
45,0.751953125,-0.373046875,-0.4345703125,4.207317073170732,1.2804878048780488,-6.951219512195123,130,8
46,0.72412109375,-0.40966796875,-0.41845703125,0.5487804878048781,2.682926829268293,-6.7682926829268295,130,8
47,0.69189453125,-0.4248046875,-0.38134765625,0.9146341463414634,3.2926829268292686,-8.048780487804878,130,8
48,0.7001953125,-0.4189453125,-0.328125,3.048780487804878,3.658536585365854,-9.146341463414634,130,8
49,0.673828125,-0.43505859375,-0.30126953125,6.341463414634147,4.024390243902439,-9.573170731707318,130,8
50,0.6708984375,-0.44091796875,-0.29541015625,9.817073170731708,3.963414634146342,-10.426829268292684,130,8
