,Ax,Ay,Az,Gx,Gy,Gz,distance,shot_type
0,0.529296875,-0.71923828125,-0.26318359375,-17.621951219512198,9.02439024390244,16.52439024390244,30,2
1,0.5322265625,-0.66064453125,-0.23291015625,-15.975609756097562,5.853658536585367,18.04878048780488,30,2
2,0.60791015625,-0.5849609375,-0.169921875,-11.463414634146343,3.8414634146341466,18.597560975609756,30,2
3,0.6494140625,-0.62109375,-0.140625,-8.353658536585366,3.353658536585366,16.52439024390244,30,2
4,0.69287109375,-0.400390625,-0.1484375,-5.3048780487804885,3.536585365853659,12.560975609756099,30,2
5,0.701171875,-0.34765625,-0.18896484375,-1.707317073170732,2.439024390243903,9.51219512195122,30,2
6,0.6875,-0.37451171875,-0.19921875,1.0975609756097562,1.2195121951219514,8.78048780487805,30,2
7,0.6962890625,-0.42822265625,-0.181640625,1.1585365853658538,2.3170731707317076,9.817073170731708,30,2
8,0.708984375,-0.4501953125,-0.208984375,-1.0365853658536586,4.878048780487806,10.0,30,2
9,0.7236328125,-0.431640625,-0.23486328125,-2.804878048780488,8.353658536585366,10.426829268292684,30,2
10,0.73046875,-0.44287109375,-0.220703125,-5.426829268292684,10.853658536585368,10.182926829268293,30,2
11,0.7275390625,-0.439453125,-0.19921875,-6.036585365853659,11.707317073170733,9.390243902439025,30,2
12,0.7109375,-0.4404296875,-0.21630859375,-4.939024390243903,9.451219512195122,7.378048780487806,30,2
13,0.7431640625,-0.4150390625,-0.25439453125,-2.439024390243903,8.170731707317074,5.182926829268293,30,2
14,0.74755859375,-0.4169921875,-0.26416015625,-1.707317073170732,7.987804878048781,3.8414634146341466,30,2
15,0.7138671875,-0.45166015625,-0.25634765625,-1.5853658536585367,7.25609756097561,2.7439024390243905,30,2
16,0.720703125,-0.45263671875,-0.2802734375,-0.9146341463414634,6.7682926829268295,0.426829268292683,30,2
17,0.73583984375,-0.43505859375,-0.28173828125,-1.707317073170732,7.01219512195122,-0.48780487804878053,30,2
18,0.7236328125,-0.45751953125,-0.25732421875,-4.2682926829268295,7.621951219512196,-0.853658536585366,30,2
19,0.72216796875,-0.48779296875,-0.23828125,-6.585365853658537,8.414634146341465,-1.0365853658536586,30,2
20,0.68603515625,-0.537109375,-0.23291015625,-7.682926829268293,8.109756097560977,-1.5853658536585367,30,2
21,0.68798828125,-0.537109375,-0.22412109375,-5.914634146341464,6.402439024390245,-2.25609756097561,30,2
22,0.68994140625,-0.54296875,-0.21728515625,-3.8414634146341466,4.634146341463415,-2.5,30,2
23,0.66162109375,-0.56640625,-0.2158203125,-3.1097560975609757,4.634146341463415,-2.6219512195121952,30,2
24,0.6484375,-0.57666015625,-0.2197265625,-3.1707317073170733,4.75609756097561,-2.804878048780488,30,2
25,0.65576171875,-0.55712890625,-0.23193359375,-1.7682926829268295,3.963414634146342,-2.5609756097560976,30,2
26,0.666015625,-0.5498046875,-0.22998046875,0.24390243902439027,3.414634146341464,-2.987804878048781,30,2
27,0.66064453125,-0.544921875,-0.22998046875,0.7926829268292683,3.5975609756097566,-3.4756097560975614,30,2
28,0.6669921875,-0.537109375,-0.23828125,1.1585365853658538,4.329268292682928,-3.353658536585366,30,2
29,0.66552734375,-0.55029296875,-0.240234375,0.7926829268292683,5.975609756097562,-2.9268292682926833,30,2
30,0.66357421875,-0.54150390625,-0.22412109375,-0.48780487804878053,6.951219512195123,-2.8658536585365857,30,2
31,0.65673828125,-0.52734375,-0.20703125,-0.30487804878048785,7.073170731707318,-2.6219512195121952,30,2
32,0.66748046875,-0.52001953125,-0.21728515625,1.3414634146341464,6.463414634146342,-3.2926829268292686,30,2
33,0.6787109375,-0.50537109375,-0.21435546875,1.7682926829268295,7.378048780487806,-3.4756097560975614,30,2
34,0.68017578125,-0.5185546875,-0.2060546875,0.426829268292683,9.146341463414634,-3.048780487804878,30,2
35,0.65576171875,-0.52783203125,-0.20556640625,-1.6463414634146343,9.878048780487806,-3.231707317073171,30,2
36,0.64990234375,-0.5146484375,-0.2158203125,-1.524390243902439,10.853658536585368,-3.1097560975609757,30,2
37,0.64697265625,-0.5419921875,-0.18603515625,-1.707317073170732,12.01219512195122,-2.6219512195121952,30,2
38,0.6328125,-0.5654296875,-0.16259765625,0.24390243902439027,11.951219512195124,-1.3414634146341464,30,2
39,0.623046875,-0.583984375,-0.14306640625,4.695121951219512,10.060975609756099,-0.5487804878048781,30,2
40,0.638671875,-0.55908203125,-0.162109375,8.902439024390244,9.02439024390244,0.9146341463414634,30,2
41,0.6318359375,-0.5634765625,-0.16748046875,12.073170731707318,7.378048780487806,2.5609756097560976,30,2
42,0.65380859375,-0.55322265625,-0.17041015625,16.097560975609756,6.219512195121951,3.536585365853659,30,2
43,0.69384765625,-0.55908203125,-0.1904296875,16.951219512195124,6.707317073170732,4.573170731707317,30,2
